name	x	y	z	size	group	hemisphere	WM	SOZ	EZ
L'03	-28.881308	-43.689936	-15.4	5.027	L'	L	0	0	1
L'04	-32.351308	-44.099936	-15.61	5.027	L'	L	0	0	1
L'05	-35.821308	-44.509936	-15.82	5.027	L'	L	0	0	1
L'06	-39.291308	-44.919936	-16.03	5.027	L'	L	0	0	1
L'07	-42.761308	-45.329936	-16.25	5.027	L'	L	0	0	1
L'08	-46.231308	-45.739936	-16.46	5.027	L'	L	0	0	1
L'09	-49.701308	-46.149936	-16.67	5.027	L'	L	0	0	1
L'10	-53.171308	-46.559936	-16.88	5.027	L'	L	0	0	1
L'11	-56.641308	-46.969936	-17.1	5.027	L'	L	0	0	1
R'01	-23.811308	-50.259936	-13.66	5.027	R'	L	0	0	0
R'02	-27.201308	-50.159936	-12.78	5.027	R'	L	0	0	0
R'03	-30.581308	-50.059936	-11.9	5.027	R'	L	0	0	1
R'04	-33.971308	-49.959936	-11.02	5.027	R'	L	0	0	1
R'05	-37.361308	-49.859936	-10.14	5.027	R'	L	0	0	1
R'06	-40.741308	-49.759936	-9.26000000000001	5.027	R'	L	0	0	1
R'07	-44.131308	-49.659936	-8.38	5.027	R'	L	0	0	1
R'08	-47.511308	-49.559936	-7.48999999999999	5.027	R'	L	0	0	1
R'09	-50.901308	-49.449936	-6.61	5.027	R'	L	0	0	1
R'10	-54.291308	-49.349936	-5.73	5.027	R'	L	0	0	1
R'11	-57.671308	-49.249936	-4.84999999999999	5.027	R'	L	0	0	1
Z'01	-15.671308	-60.239936	-8.56999999999999	5.027	Z'	L	0	0	0
Z'02	-18.931308	-61.109936	-7.65000000000001	5.027	Z'	L	0	0	0
Z'03	-22.191308	-61.989936	-6.73999999999999	5.027	Z'	L	0	0	0
Z'04	-25.461308	-62.859936	-5.83	5.027	Z'	L	0	0	0
Z'09	-41.781308	-67.239936	-1.27	5.027	Z'	L	0	0	0
Z'10	-45.041308	-68.119936	-0.359999999999999	5.027	Z'	L	0	0	0
Z'11	-48.301308	-68.989936	0.560000000000002	5.027	Z'	L	0	0	0
K'01	-41.821308	-29.609936	-11.32	5.027	K'	L	1	0	0
K'02	-41.711308	-33.079936	-10.9	5.027	K'	L	1	0	0
K'03	-41.591308	-36.549936	-10.47	5.027	K'	L	1	0	0
K'04	-41.481308	-40.019936	-10.04	5.027	K'	L	1	0	0
K'05	-41.371308	-43.489936	-9.61	5.027	K'	L	1	0	0
K'06	-41.261308	-46.969936	-9.18000000000001	5.027	K'	L	1	0	0
K'07	-41.151308	-50.439936	-8.76000000000001	5.027	K'	L	1	0	0
K'08	-41.031308	-53.909936	-8.33	5.027	K'	L	1	0	0
K'09	-40.921308	-57.379936	-7.90000000000001	5.027	K'	L	1	0	0
K'10	-40.811308	-60.849936	-7.47	5.027	K'	L	0	0	0
K'11	-40.701308	-64.329936	-7.04000000000001	5.027	K'	L	0	0	0
K'12	-40.591308	-67.799936	-6.62	5.027	K'	L	0	0	0
K'13	-40.471308	-71.269936	-6.19	5.027	K'	L	0	0	0
K'14	-40.361308	-74.739936	-5.76000000000001	5.027	K'	L	1	0	0
K'15	-40.251308	-78.209936	-5.33	5.027	K'	L	0	0	0
K'16	-40.141308	-81.689936	-4.90000000000001	5.027	K'	L	0	0	0
C'01	-23.211308	-34.889936	-9.44	5.027	C'	L	0	0	1
C'02	-23.291308	-37.799936	-7.5	5.027	C'	L	1	0	1
C'03	-23.381308	-40.709936	-5.56999999999999	5.027	C'	L	1	0	1
C'04	-23.461308	-43.629936	-3.63	5.027	C'	L	1	0	0
C'05	-23.541308	-46.539936	-1.69	5.027	C'	L	0	0	0
C'06	-23.631308	-49.449936	0.239999999999995	5.027	C'	L	0	0	0
C'07	-23.711308	-52.369936	2.18000000000001	5.027	C'	L	0	0	0
C'08	-23.801308	-55.279936	4.12	5.027	C'	L	0	0	0
C'09	-23.881308	-58.199936	6.06	5.027	C'	L	0	0	0
C'10	-23.961308	-61.109936	7.98999999999999	5.027	C'	L	0	0	0
C'11	-24.051308	-64.019936	9.93000000000001	5.027	C'	L	0	0	0
C'12	-24.131308	-66.939936	11.87	5.027	C'	L	1	0	0
C'13	-24.211308	-69.849936	13.81	5.027	C'	L	1	0	0
C'14	-24.301308	-72.759936	15.74	5.027	C'	L	1	0	0
C'15	-24.381308	-75.679936	17.68	5.027	C'	L	1	0	0
C'16	-24.461308	-78.589936	19.62	5.027	C'	L	1	0	0
C'17	-24.551308	-81.509936	21.55	5.027	C'	L	0	0	0
C'18	-24.631308	-84.419936	23.49	5.027	C'	L	0	0	0
X'01	-38.741308	14.830064	-12.74	5.027	X'	L	0	1	1
X'02	-37.841308	15.250064	-9.39	5.027	X'	L	0	1	1
X'03	-36.941308	15.670064	-6.03	5.027	X'	L	0	1	1
X'04	-36.051308	16.100064	-2.67	5.027	X'	L	0	0	0
X'05	-35.151308	16.520064	0.680000000000007	5.027	X'	L	0	0	0
X'06	-34.251308	16.940064	4.04000000000001	5.027	X'	L	0	0	0
X'07	-33.361308	17.370064	7.40000000000001	5.027	X'	L	0	0	0
T'01	-35.621308	-3.54993600000002	-9.66	5.027	T'	L	0	0	0
T'02	-39.061308	-3.02993600000001	-9.23	5.027	T'	L	0	0	0
T'03	-42.491308	-2.50993600000001	-8.8	5.027	T'	L	0	0	0
T'04	-45.931308	-1.989936	-8.37	5.027	T'	L	1	0	0
T'05	-49.361308	-1.469936	-7.93000000000001	5.027	T'	L	1	0	0
T'06	-52.791308	-0.949936000000008	-7.5	5.027	T'	L	1	0	0
T'07	-56.231308	-0.429936000000012	-7.06999999999999	5.027	T'	L	0	0	0
W'01	-41.111308	-33.399936	-3.70999999999999	5.027	W'	L	0	0	0
W'02	-44.461308	-33.669936	-2.75	5.027	W'	L	0	0	0
W'03	-47.821308	-33.929936	-1.79000000000001	5.027	W'	L	0	0	0
W'04	-51.171308	-34.199936	-0.819999999999993	5.027	W'	L	1	0	0
W'05	-54.531308	-34.459936	0.140000000000001	5.027	W'	L	0	0	0
W'06	-57.881308	-34.729936	1.09999999999999	5.027	W'	L	0	0	0
W'07	-61.241308	-34.999936	2.06999999999999	5.027	W'	L	0	0	0
V'01	-5.011308	-49.479936	17.44	5.027	V'	L	0	0	0
V'02	-8.451308	-49.649936	18.04	5.027	V'	L	0	0	0
V'03	-11.901308	-49.819936	18.65	5.027	V'	L	0	0	0
V'04	-15.341308	-49.999936	19.26	5.027	V'	L	1	0	0
V'05	-18.781308	-50.169936	19.86	5.027	V'	L	0	0	0
V'06	-22.221308	-50.339936	20.47	5.027	V'	L	0	0	0
V'11	-39.441308	-51.209936	23.5	5.027	V'	L	0	1	1
V'12	-42.881308	-51.379936	24.11	5.027	V'	L	0	1	1
V'13	-46.321308	-51.549936	24.72	5.027	V'	L	0	1	1
V'14	-49.771308	-51.729936	25.32	5.027	V'	L	0	1	1
V'15	-53.211308	-51.899936	25.93	5.027	V'	L	0	1	1
L01	27.708692	-43.549936	-20.83	5.027	L	R	0	0	0
L02	31.148692	-43.509936	-20.18	5.027	L	R	0	0	0
L03	34.588692	-43.479936	-19.53	5.027	L	R	0	0	0
L04	38.028692	-43.439936	-18.88	5.027	L	R	0	0	0
D'01	-5.921308	-66.649936	30.01	5.027	D'	L	0	0	0
D'02	-9.35130799999999	-66.419936	30.66	5.027	D'	L	0	0	0
D'03	-12.791308	-66.189936	31.3	5.027	D'	L	0	0	0
D'04	-16.221308	-65.959936	31.94	5.027	D'	L	0	0	0
D'05	-19.651308	-65.729936	32.58	5.027	D'	L	0	0	0
D'06	-23.091308	-65.489936	33.22	5.027	D'	L	1	0	0
D'07	-26.521308	-65.259936	33.86	5.027	D'	L	0	1	1
D'08	-29.951308	-65.029936	34.51	5.027	D'	L	0	1	1
D'09	-33.381308	-64.799936	35.15	5.027	D'	L	0	1	1
D'10	-36.821308	-64.569936	35.79	5.027	D'	L	0	1	1
D'11	-40.251308	-64.329936	36.43	5.027	D'	L	0	1	1
D'12	-43.681308	-64.099936	37.07	5.027	D'	L	0	1	1
